Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1EECT,2025.12,23222.84,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Construction,Current,Trend,
BDCQ.SF1EECT,2026.03,23768.533,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Construction,Current,Trend,
BDCQ.SF1FF1CA,2016.06,23406.009,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2016.09,23994.212,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2016.12,25705.259,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2017.03,23310.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2017.06,24840.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2017.09,25475.251,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2017.12,27896.872,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2018.03,24728.334,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2018.06,26645.783,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2018.09,27695.288,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2018.12,29271.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2019.03,26038.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2019.06,27624.213,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2019.09,28200.644,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2019.12,29838.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2020.03,26520.993,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2020.06,24951.225,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2020.09,29794.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2020.12,30657.717,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2021.03,28146.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2021.06,30996.44,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2021.09,32032.226,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2021.12,35975.655,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2022.03,32754.199,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2022.06,37340.78,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2022.09,38903.207,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2022.12,41541.633,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2023.03,36440.582,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2023.06,38022.83,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2023.09,38653.723,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2023.12,40383.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2024.03,35977.677,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2024.06,37289.031,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2024.09,37676.504,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2024.12,39843.811,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2025.03,36769.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2025.06,38655.298,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2025.09,40518.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2025.12,43002.425,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CA,2026.03,40089.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF1FF1CS,2016.06,23642.581,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2016.09,23883.359,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2016.12,24187.066,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2017.03,24759.952,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2017.06,25102.346,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2017.09,25283.642,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2017.12,26242.702,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2018.03,26316.3,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2018.06,26944.646,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2018.09,27427.254,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2018.12,27546.786,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2019.03,27766.471,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2019.06,27932.321,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2019.09,27870.718,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2019.12,28104.843,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2020.03,28316.019,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2020.06,25189.483,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2020.09,29400.516,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2020.12,28900.963,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2021.03,30027.706,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2021.06,31368.88,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2021.09,31596.241,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2021.12,33911.916,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2022.03,34892.208,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2022.06,37924.042,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2022.09,38505.156,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2022.12,39133.245,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2023.03,38701.564,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2023.06,38513.654,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2023.09,38265.953,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2023.12,38115.486,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2024.03,38116.198,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2024.06,37721.701,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2024.09,37336.366,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2024.12,37715.067,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2025.03,38866.007,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2025.06,39036.344,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2025.09,40188.941,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2025.12,40752.777,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CS,2026.03,42288.425,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Seasonally adjusted,
BDCQ.SF1FF1CT,2016.06,23651.282,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Trend,
BDCQ.SF1FF1CT,2016.09,23855.445,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wholesale Trade,Current prices,Trend,
